"group","Signature","Score","p","p_adj"
"CM","Cytotoxicity",1.55798292497988,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.152213411137616,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.510373016618006,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.0627843167691974,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.340178160105709,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.225667840836352,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.330583001585724,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.262266604710625,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.786038093153686,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0943359100417976,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.265366443622341,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.189245515980569,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.56490643815039,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.14186205892795,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.11064608065729,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.23384999613462,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.88064424293942,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.131357780167405,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.997112669439828,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.218083792075248,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.164909331962052,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0941946818074953,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0727421301135741,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.222758986082653,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.19306634981906,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.14728400220226,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.501556304485762,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.198639414987309,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.89446332752842,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.143073043955487,9.98155367909283e-118,"1.33e-117"
"CM","Resident",1.07244443687169,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.209716511000845,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.211891920905499,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.250167455891286,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.900954577678952,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.292641984085186,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.879613782109527,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.106719181924212,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.646015434004139,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.114446083470002,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.70901303998038,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.125079960470153,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.149326566803095,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.19043014379377,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.83469000388622,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.115849625252355,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0625897749071316,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.00482653343000095,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.304799450890781,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.169263278128436,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.425715272875701,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.290406779648619,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.19430750790179,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.148744603047662,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.488016203971178,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.345658801639608,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.986808457284875,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.510888673879315,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.267032497548042,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.264765822795154,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.88988913585934,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0855502312733833,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.725808440181853,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.184324834366899,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.373856450746342,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.263868978902628,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.318275699381519,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.30145622133134,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.40874670541084,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.128042356574233,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.131960466200875,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.435394248743933,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.174248604446,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.167679283599995,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.0546711470140037,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.28287231295988,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.419433470430966,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0813777846864364,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.278934260777305,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.254791256678608,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.117239026832229,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.285519226301975,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0363106797745858,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.258540738358707,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.185020248171237,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0866802070659791,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.449625846268973,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.298254740047442,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.931322654341988,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.167600053157754,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.798314838560391,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.266604862341513,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.910251272407736,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.211057868792493,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.384444826857573,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.245432758055965,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.777521813458551,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.130126006974077,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.575590050271984,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.286986177605886,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.56807066211292,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.121463500227422,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.485739511107587,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.313226138939527,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.326746846568558,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.338285950119304,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.407678714259959,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.265105717307586,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.772427648034375,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.154860381473815,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.303646946763448,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.29950268914737,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.65188225520035,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.154634173563867,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.323343151862473,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.25113553204652,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.12732087503335,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.159035251700176,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.153565949710204,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.178327300874237,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.0549021947735528,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0711767329726118,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.26527206049298,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.297914052986634,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",2.05671906345118,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.167581600216004,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.114851341644221,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.224235362949652,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.0977522883741954,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0861398523245921,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.160632377908284,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.220862955266442,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.284620566563288,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.115271214348415,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.171749222940596,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.387956004161003,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.37807804207862,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.13688104257843,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.743060295682562,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.24931409137131,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.657975022274367,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.250914786371985,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.207248854885954,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.250848974159114,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.36672251141975,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.104348256935174,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.294012434500267,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.340721561015825,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.651822881768403,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.1353018405223,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.233877290530736,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.214644098285153,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.937774936523453,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0582460481779432,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.403352001256997,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0473144477822751,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.366196290023632,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.183405023617373,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.0952303487535778,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0222730874175869,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.20120105130255,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.142369616743813,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0969324319489012,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.391764909737055,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.226402030895973,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0874545117495029,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.400072941235146,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.342349901939597,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.881023769352235,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0913997762617918,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.14666158341652,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0380166004331422,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.525834691650146,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.134963945922228,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0764249297750221,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.277676070602703,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.13687381571808,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.160276250038436,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.25092373267319,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.277141798939944,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.756200389999057,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.218198604514863,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.43811064945462,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.273745475025576,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.400033311076267,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.136622683352422,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.578451936902482,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.308922434515332,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.454409170716253,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.164834051375334,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.441562990001633,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.241956411633905,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.0958102927966771,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.095345214651871,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.117883848801384,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.250385815855532,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.136173891802198,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.118671656169243,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.503020633149614,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.322722570257908,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.579451556032565,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.11525849128969,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.553318806525627,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0949044116261287,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.615119918515578,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.179902771369919,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.439594486511249,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.437503274705797,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.57249378431971,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.201798341227826,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.286628256996056,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0742363722252046,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.92289956886955,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.113722025994625,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0337590574822843,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.293830253677021,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.48851169893511,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.146916397053491,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.00232020240895214,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.0867803995612136,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.974071288162579,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0168641371374913,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.652617071114433,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.244787050813297,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.555308518642928,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.119492081530683,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.511409978412001,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0475396682380829,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.962653844305653,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.127129145314865,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.711975060747799,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.372971300844324,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.57854310170173,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.141456140827384,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.309090839644984,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.333389032715517,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.436464921674103,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0834894026289777,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.561348995499635,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.309582787296069,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.32717920413516,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.17136651900082,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.525066811396696,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.508553207349256,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.793243518272604,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.183238902027279,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.117891455629102,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.158265256576985,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.65734411141301,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.122338865895404,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.218414113832809,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.492548682462399,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.821022093405992,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.152969303399888,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.255999439864944,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.313321618582944,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.455515877926551,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.261655437838833,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.0270052299209858,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.249744148386509,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.93537739825483,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.119096193053618,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.631094721531937,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.133567050320977,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.26319239475275,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.182516227175002,9.98155367909283e-118,"1.33e-117"
"CM","Resident",1.00269174495385,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.315432416976752,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.46776182122473,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.643408262310126,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.142412867702489,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.105198331578273,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.888423673182698,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.147976751817713,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.176472865701452,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.265026226365799,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.646473281712958,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0948961029811512,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.818380241982044,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.124127569558442,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.413590102893536,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.207819043531977,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.192639460398088,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.296207500283177,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.762433750749056,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.155870385193036,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.201503656314692,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.0226229640136614,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.179622944403541,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.120768734641284,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.166204230490651,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.770490730850806,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.306174064250774,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.0609552866689554,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.0985159701196329,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.282201350589286,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.71658566545692,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.139255890358075,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.275533818016218,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.218711698469066,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.227345745223923,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0775877810290173,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.36751000046356,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.308885682419491,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.246056923223555,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.224604475305356,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.477605264197261,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.320612350040313,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.606088951602737,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.157057059364201,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-1.57864865778512e-05,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.259861226671295,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.538332410313503,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.136313409358013,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.195402018144181,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.281941666329087,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.15604782759188,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.172422082484717,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.682093899201429,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.233468166054621,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.483261496469058,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0794582918803499,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.484674267784553,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.217804950258319,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.712526986619739,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.0962394087763657,9.98155367909283e-118,"1.33e-117"
"CM","Resident",-0.469475917150555,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.3133272659335,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.802206592764046,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.130590349550654,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.490895256993875,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.182763408369934,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",-0.0039537078935401,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.300950369046891,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.338513793984384,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.265310913855219,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",2.22866774880625,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.268179940372062,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.072549481403218,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.296676853445998,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.350791563467254,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.142047167687536,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.158149067342574,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.44504713375169,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",1.32177989788544,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",0.184671819899382,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.158103345816685,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",-0.276675654573739,2.24076000414201e-06,"2.24e-06"
"CM","Cytotoxicity",0.890721152791472,5.22838294834446e-197,"1.05e-196"
"CM","Co-stimulatory",-0.209065051344713,9.98155367909283e-118,"1.33e-117"
"CM","Resident",0.953926848119949,9.86706930318095e-295,"3.95e-294"
"CM","Exhausted",0.414635823349863,2.24076000414201e-06,"2.24e-06"
