"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.98324453133186e-38,1.40212154479935,0.446,0.241,5.89162452922756e-34,"10","RPS6KA3"
2.49672631380465e-38,1.03566217848031,0.547,0.317,7.41702486041948e-34,"10","PITPNC1"
2.52200167507028e-38,1.50112174876203,0.344,0.153,7.49211037613129e-34,"10","GNAQ"
3.10470909130703e-38,1.17267433943439,0.427,0.207,9.22315929754579e-34,"10","SOS1"
4.54672705493523e-38,1.25361462042195,0.363,0.163,1.35069620620961e-33,"10","ATP8A1"
4.8398070788761e-38,1.40834722507273,0.4,0.196,1.43776148892172e-33,"10","FUT8"
6.32881603372187e-38,1.34060506378737,0.381,0.179,1.88010137913776e-33,"10","TRAPPC9"
6.48038155117581e-38,1.25744218661565,0.404,0.193,1.9251269474078e-33,"10","TBC1D22A"
6.50643565108076e-38,0.659733134167063,0.827,0.699,1.93286683886656e-33,"10","PTPRC"
7.06195189555794e-38,1.00131750693806,0.596,0.363,2.0978940496134e-33,"10","RIPOR2"
8.64545340474312e-38,1.42400625235966,0.363,0.163,2.56830484294704e-33,"10","RAD51B"
1.24196809678493e-37,1.21053584999177,0.561,0.369,3.68951462511899e-33,"10","CCND3"
1.28369479481077e-37,1.69026801200632,0.263,0.101,3.81347212694437e-33,"10","BAZ2B"
1.50480028247413e-37,1.4835493227731,0.362,0.171,4.4703101991459e-33,"10","CHD9"
3.55557040525251e-37,1.18859651486462,0.441,0.223,1.05625330028836e-32,"10","JAZF1"
3.92633151847774e-37,1.70799112552554,0.302,0.129,1.16639530419418e-32,"10","DIP2A"
5.27756466718601e-37,1.38883643481974,0.365,0.171,1.56780613568095e-32,"10","EIF4G3"
5.82323572716347e-37,1.14345278655534,0.444,0.227,1.72990863746845e-32,"10","TBC1D5"
1.38628395669818e-36,1.00114838361437,0.504,0.268,4.11823375016329e-32,"10","KLF12"
1.63441093375861e-36,1.49690458255579,0.333,0.153,4.8553445609167e-32,"10","EHMT1"
2.26203569657794e-36,1.31355186087849,0.388,0.188,6.71982944382409e-32,"10","KDM4C"
2.50488614477844e-36,1.79444019567036,0.293,0.125,7.4412652702933e-32,"10","TRG-AS1"
3.44347888545629e-36,1.42495871540282,0.429,0.239,1.0229542725025e-31,"10","TAOK3"
5.17306661640004e-36,1.72251269141126,0.265,0.106,1.53676289973396e-31,"10","QKI"
6.66564881906675e-36,1.04240123960001,0.541,0.326,1.98016429468016e-31,"10","DOCK8"
1.08643797145201e-35,1.43659199646613,0.273,0.107,3.22748128179248e-31,"10","LINC01138"
1.39485510659106e-35,1.42659552839887,0.407,0.214,4.14369606515005e-31,"10","ARAP2"
1.55093449643123e-35,1.40969131716112,0.381,0.183,4.60736110854825e-31,"10","SIPA1L1"
1.60214952144615e-35,1.1240067876558,0.485,0.274,4.75950558336007e-31,"10","USP34"
1.82862521071623e-35,1.56448035128062,0.272,0.108,5.43229691347471e-31,"10","WDPCP"
7.48972116329324e-35,1.51809304152677,0.339,0.161,2.22497146597952e-30,"10","FLI1"
5.44295479776473e-34,1.5476959595955,0.545,0.408,1.61693858177197e-29,"10","CD247"
2.50955889035758e-33,1.29388895761833,0.328,0.149,7.45514659558525e-29,"10","RASA1"
