"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Co-stimulatory","GSM4956808","CM",2.1588332760014,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956809","CM",1.97339627682473,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956810","CM",1.38945541784727,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956811","CM",1.39439767356631,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956812","CM",1.34417227684529,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956813","CM",1.44228210192153,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956814","CM",1.32657051290001,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956815","CM",2.29023427113966,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956816","CM",1.95992815328643,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956817","AM",2.27479984882301,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956818","CM",1.70372726900491,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956819","CM",2.17277626529855,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956820","CM",1.42232743729362,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956821","CM",1.33212152667707,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956822","CM",1.93753097428461,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956823","CM",1.57666641808908,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956824","AM",1.49600450459729,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956825","CM",1.46237426746773,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956826","AM",2.50147554904482,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956827","AM",2.36507432665817,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956828","AM",2.15023785051153,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956829","AM",2.69665485635033,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956830","AM",1.82328521432292,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956831","AM",2.62675046941574,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956832","AM",1.59935957173454,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956833","AM",1.99351324581749,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956834","AM",1.15771147531052,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956835","CM",1.41747106459104,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956836","CM",1.11891111568995,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956837","CM",1.38929447115936,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956838","AM",1.98225788648941,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956839","CM",2.10203279268011,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956840","AM",1.67099241983227,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956841","CM",2.85692701044836,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956842","CM",1.47128046839192,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956843","CM",1.86070227520632,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956844","CM",3.28209597346736,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956845","CM",1.89503962956521,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956846","CM",1.78721300936402,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956847","CM",2.1612491587607,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956848","AM",1.54347186124603,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956849","AM",2.105608814849,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956850","CM",1.63294568895643,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956851","CM",1.57056673657807,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956852","CM",1.44752424787384,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956853","CM",1.6502742790983,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956854","CM",2.42272631065011,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956855","CM",1.6712222662829,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956856","AM",1.24485897668225,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956857","CM",1.76738812183538,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956858","AM",1.46317057821043,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956859","AM",1.64551439267364,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956860","CM",1.57135313427232,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956861","CM",1.14289461868711,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956862","CM",1.07093561712348,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956863","AM",1.87644152742093,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956864","AM",1.95683969781964,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956865","CM",1.87813511112888,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956866","AM",2.50180540146226,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956867","AM",1.18912795418815,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956868","AM",1.69183548428667,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956869","AM",1.91161818142913,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956870","AM",2.94299221226101,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956871","AM",3.11579230852531,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956872","AM",1.56327889294597,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956873","CM",1.00342055489732,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956874","AM",2.30089700915434,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956875","AM",2.04112781913101,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956876","AM",2.69551269300314,0.0635739532718576,0.0635739532718576,0.25429581308743
"Co-stimulatory","GSM4956877","AM",2.21375892650985,0.0635739532718576,0.0635739532718576,0.25429581308743
"Cytotoxicity","GSM4956773","CM",1.48513038607491,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956774","CM",1.64497930702529,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956775","CM",1.46515869085398,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956776","CM",3.24893395550783,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956777","CM",1.20136484480997,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956778","CM",0.919118680757193,0.401725549319793,0.401725549319793,0.535634065759724
